zone_id,latitude,longitude,Predicted_Leak,flowrate_lps,leak_pressure_psi,timestamp,usage_difference,water_consumed_litres,water_supplied_litres
Zone-8,21.232097,81.629851,0,0.127,12.64,2025-01-01 06:42:33,1295.142,23119.601,24414.743
Zone-3,21.279699,81.657464,0,0.143,27.01,2025-04-17 10:02:47,216.081,2550.416,2766.498
Zone-6,21.274596,81.61471,0,0.143,16.53,2025-07-03 19:06:26,311.372,20711.773,21023.145
Zone-9,21.270422,81.612321,0,0.134,14.77,2025-09-24 19:56:14,1359.217,15631.828,16991.045
Zone-8,21.240453,81.632031,1,7.86,37.98,2025-10-04 04:24:13,7957.809,0.0,7957.809
Zone-9,21.270128,81.61435,0,0.002,16.5,2025-09-04 01:16:20,-14.789,9447.566,9432.778
Zone-5,21.257825,81.616618,0,0.016,14.95,2025-03-14 16:23:13,-80.4,24858.896,24778.496
Zone-11,21.26204,81.604949,0,0.039,27.51,2025-02-18 02:34:43,530.982,11101.565,11632.547
Zone-9,21.257922,81.610735,0,0.036,24.28,2025-01-11 11:20:43,94.257,11412.035,11506.292
Zone-5,21.258178,81.61439,0,0.061,29.96,2025-02-18 09:33:14,338.129,2339.265,2677.394
Zone-8,21.237102,81.627023,0,0.127,27.6,2025-09-11 22:51:56,1279.71,18069.509,19349.218
Zone-12,21.23885,81.650878,0,0.011,19.76,2025-08-07 14:50:03,444.393,14889.35,15333.743
Zone-5,21.248039,81.611516,0,0.05,20.63,2025-09-08 20:22:42,183.081,5776.999,5960.08
Zone-12,21.241465,81.652973,0,0.063,14.12,2025-05-09 18:23:26,294.434,17177.464,17471.898
Zone-12,21.242075,81.655886,1,3.824,42.14,2025-04-22 16:59:11,14467.165,0.0,14467.165
Zone-6,21.288832,81.620502,0,0.11,18.11,2025-07-21 14:21:34,761.934,13421.285,14183.218
Zone-1,21.262857,81.629168,0,0.021,15.19,2025-05-30 21:11:40,250.924,16985.966,17236.89
Zone-9,21.266724,81.608229,0,0.1,13.59,2025-05-17 17:58:10,362.913,12459.33,12822.244
Zone-2,21.243365,81.619245,1,1.416,37.77,2025-10-27 09:58:53,1916.976,2958.846,4875.823
Zone-1,21.2682,81.625535,1,7.272,71.14,2025-10-19 15:29:46,14144.767,0.0,14144.767
Zone-12,21.235017,81.65709,0,0.126,24.45,2025-09-10 10:04:21,362.338,7716.597,8078.935
Zone-6,21.282708,81.625396,0,0.087,13.69,2025-10-08 13:34:08,269.253,4241.687,4510.94
Zone-3,21.273764,81.648555,0,0.094,17.51,2025-05-03 03:12:35,21.95,2252.214,2274.164
Zone-7,21.255897,81.60559,0,0.094,17.61,2025-05-08 03:39:57,741.535,15856.005,16597.54
Zone-10,21.249194,81.644676,0,0.06,20.27,2025-04-13 18:46:18,121.14,19717.151,19838.291
Zone-2,21.2423,81.613345,0,0.048,26.89,2025-09-25 05:56:29,173.716,4983.929,5157.645
Zone-7,21.242406,81.609939,0,0.134,23.01,2025-01-25 11:08:01,667.924,15407.768,16075.692
Zone-10,21.247152,81.645192,0,0.141,23.76,2025-10-13 17:34:03,670.143,10218.438,10888.58
Zone-8,21.234798,81.626682,0,0.102,11.05,2025-09-22 12:37:26,526.973,2475.684,3002.657
Zone-2,21.241099,81.62129,0,0.074,10.69,2025-09-20 19:17:46,291.034,5170.46,5461.494
Zone-2,21.247454,81.61993,0,0.035,10.4,2025-05-20 15:32:47,177.414,12251.03,12428.444
Zone-7,21.247628,81.606259,0,0.132,24.51,2025-09-26 02:11:17,96.509,11868.429,11964.939
Zone-7,21.250875,81.608527,0,0.041,26.57,2025-01-13 08:14:09,58.113,3845.644,3903.757
Zone-8,21.243346,81.631116,0,0.081,10.47,2025-10-13 18:30:01,200.242,13107.962,13308.204
Zone-12,21.239737,81.650871,0,0.059,19.48,2025-05-30 03:57:13,229.121,13912.33,14141.452
Zone-3,21.278115,81.644511,0,0.059,17.45,2025-06-29 19:42:26,62.375,1804.364,1866.739
Zone-12,21.237846,81.660451,1,7.21,60.63,2025-09-09 21:10:13,21150.115,0.0,21150.115
Zone-3,21.278859,81.655462,0,0.073,10.55,2025-02-28 13:50:37,240.122,6042.138,6282.26
Zone-10,21.243801,81.641946,0,0.056,21.98,2025-04-25 17:08:10,373.515,8644.584,9018.099
Zone-1,21.267578,81.636691,0,0.094,10.79,2025-06-09 17:06:58,203.666,3014.158,3217.824
Zone-3,21.274624,81.65245,0,0.005,18.26,2025-10-23 21:54:00,168.907,7265.871,7434.778
Zone-1,21.262992,81.629276,0,0.009,18.05,2025-03-23 01:34:48,238.8,12788.5,13027.3
Zone-4,21.227423,81.643078,1,0.134,25.72,2025-03-05 06:43:02,516.624,2416.704,2933.328
Zone-10,21.244538,81.646902,0,0.102,12.73,2025-09-24 07:41:05,-1.867,17054.473,17052.606
Zone-6,21.282827,81.622041,1,7.479,23.95,2025-06-27 16:37:40,10789.612,0.0,10789.612
Zone-7,21.257028,81.608098,0,0.094,25.8,2025-07-02 21:31:13,586.434,10030.184,10616.618
Zone-10,21.244191,81.643096,0,0.081,20.24,2025-02-26 03:55:49,-72.67,9078.639,9005.969
Zone-4,21.231854,81.640291,0,0.056,13.3,2025-05-13 18:51:31,297.274,20547.528,20844.801
Zone-2,21.243587,81.623425,0,0.014,16.05,2025-01-06 22:12:10,200.373,16873.749,17074.122
Zone-4,21.231582,81.646244,0,0.064,13.9,2025-02-25 00:26:06,104.06,4246.737,4350.797
Zone-9,21.266723,81.614634,0,0.003,24.77,2025-09-21 19:31:42,-50.095,5059.62,5009.525
Zone-3,21.269488,81.643795,0,0.034,22.77,2025-01-12 04:11:05,203.573,8549.035,8752.608
Zone-10,21.246161,81.639027,1,6.687,39.52,2025-05-08 13:26:36,669.877,0.0,669.877
Zone-5,21.254305,81.614891,0,0.135,16.81,2025-05-19 18:21:03,163.352,3829.624,3992.976
Zone-11,21.258998,81.598007,0,0.042,15.5,2025-10-21 20:55:55,246.757,2648.234,2894.991
Zone-2,21.24258,81.62589,0,0.005,12.72,2025-01-22 01:48:54,-74.676,7542.263,7467.588
Zone-2,21.242556,81.620469,0,0.006,13.48,2025-06-04 21:37:50,291.853,11428.093,11719.946
Zone-8,21.2376,81.627787,0,0.107,14.36,2025-05-20 12:27:39,372.341,9159.423,9531.765
Zone-3,21.27581,81.649739,0,0.074,22.84,2025-04-20 14:49:45,521.763,19177.364,19699.127
Zone-6,21.28409,81.619424,0,0.029,14.18,2025-05-22 06:48:36,2.25,3157.225,3159.476
Zone-9,21.273472,81.611987,1,1.041,29.37,2025-08-28 05:30:23,5330.843,27408.106,32738.949
Zone-2,21.239987,81.622312,0,0.031,18.03,2025-05-02 14:04:08,-61.148,6175.919,6114.771
Zone-11,21.262039,81.60391,0,0.005,20.27,2025-02-02 15:18:15,325.867,24115.917,24441.784
Zone-4,21.22641,81.640236,0,0.132,25.44,2025-08-22 20:26:18,464.24,9959.813,10424.053
Zone-12,21.236308,81.65471,0,0.144,12.98,2025-03-31 23:19:47,977.904,14005.276,14983.181
Zone-2,21.242174,81.619294,0,0.055,17.47,2025-03-14 18:37:04,440.385,10250.618,10691.003
Zone-10,21.247004,81.64501,1,3.59,66.97,2025-10-14 09:21:37,1066.565,0.0,1066.565
Zone-8,21.234359,81.632685,0,0.076,27.48,2025-08-26 22:20:00,468.462,4171.198,4639.66
Zone-9,21.270194,81.606676,0,0.123,15.16,2025-01-01 05:19:49,699.911,12651.238,13351.149
Zone-5,21.248649,81.618361,0,0.101,23.81,2025-02-01 19:41:59,315.58,3940.707,4256.288
Zone-8,21.231546,81.635203,0,5.829,43.14,2025-05-03 03:54:15,13330.038,0.0,13330.038
Zone-2,21.242994,81.624329,0,0.1,18.19,2025-07-12 03:45:57,413.069,13400.584,13813.653
Zone-10,21.242037,81.644943,0,0.068,10.23,2025-04-06 14:53:36,592.447,16966.708,17559.154
Zone-8,21.237065,81.634262,0,0.073,24.04,2025-08-01 04:22:53,159.33,10044.988,10204.318
Zone-5,21.257896,81.613855,0,0.049,16.4,2025-08-05 17:43:18,24.123,4511.656,4535.779
Zone-7,21.251343,81.608481,0,0.104,21.01,2025-07-06 11:43:23,72.31,12017.352,12089.662
Zone-10,21.245466,81.63957,0,0.139,25.47,2025-07-09 14:58:23,24.941,3947.019,3971.959
Zone-2,21.247203,81.611657,0,0.033,26.92,2025-09-14 17:59:18,263.334,9278.155,9541.489
Zone-6,21.275869,81.614985,0,0.001,29.64,2025-06-09 21:14:42,-32.65,3297.634,3264.984
Zone-11,21.265319,81.602955,0,0.107,17.3,2025-03-07 07:57:04,97.191,2432.778,2529.969
Zone-7,21.24565,81.603544,0,0.148,18.69,2025-08-08 20:35:15,958.356,5800.373,6758.729
Zone-12,21.234385,81.645955,0,0.021,27.54,2025-05-15 00:11:53,126.765,2631.235,2758.0
Zone-7,21.250014,81.609184,0,0.104,16.1,2025-08-03 09:28:45,565.144,5380.439,5945.584
Zone-9,21.274087,81.615745,0,0.022,15.78,2025-10-28 23:15:55,166.896,23053.618,23220.514
Zone-8,21.238169,81.631009,0,0.15,24.98,2025-01-15 13:12:19,582.568,7331.851,7914.419
Zone-12,21.242139,81.659916,0,0.014,19.72,2025-06-26 07:52:43,124.343,4427.647,4551.99
Zone-12,21.236722,81.660096,0,0.008,18.04,2025-03-05 17:56:06,66.596,10908.353,10974.95
Zone-6,21.278503,81.621501,0,0.021,12.46,2025-02-11 09:25:39,-38.97,3935.997,3897.027
Zone-12,21.241586,81.656798,0,0.14,13.39,2025-07-28 05:34:26,1688.402,23107.384,24795.786
Zone-8,21.235892,81.63505,0,0.07,27.16,2025-02-05 14:27:29,378.735,4132.839,4511.574
Zone-11,21.258265,81.598631,0,0.066,28.08,2025-07-28 12:55:34,630.109,4616.336,5246.444
Zone-11,21.260803,81.600403,0,0.083,12.29,2025-02-27 08:34:08,189.728,11917.682,12107.41
Zone-4,21.228523,81.640574,0,0.093,16.68,2025-02-03 15:45:24,444.209,7542.653,7986.862
Zone-1,21.270738,81.627451,0,0.137,16.74,2025-10-22 00:28:32,476.504,5939.152,6415.656
Zone-9,21.265876,81.607947,0,0.056,11.51,2025-03-06 19:17:57,-42.608,15630.99,15588.382
Zone-1,21.264137,81.639804,0,0.008,27.31,2025-09-17 15:40:10,29.941,3561.985,3591.926
Zone-6,21.274218,81.617453,0,0.058,13.37,2025-10-05 18:08:41,306.614,12030.974,12337.588
Zone-11,21.249035,81.600668,0,0.108,26.65,2025-01-15 17:18:58,332.279,4522.869,4855.148
Zone-12,21.236539,81.658492,1,2.252,76.71,2025-02-16 14:16:03,1601.88,0.0,1601.88
Zone-11,21.258808,81.601647,0,0.016,25.66,2025-01-11 23:21:56,472.614,15621.661,16094.274
Zone-11,21.259318,81.60163,0,0.094,27.96,2025-10-18 20:21:43,209.218,24683.055,24892.273
Zone-5,21.258159,81.617144,0,0.065,13.39,2025-08-24 02:35:48,600.202,25902.655,26502.857
Zone-8,21.236535,81.626487,0,0.112,12.36,2025-07-27 19:28:59,139.38,3120.966,3260.346
Zone-12,21.2321,81.652683,0,0.127,17.09,2025-05-14 17:34:21,408.047,5266.367,5674.414
Zone-4,21.233455,81.64239,0,0.065,20.73,2025-09-24 04:26:21,254.874,8648.397,8903.27
Zone-4,21.236198,81.635621,0,0.075,24.4,2025-01-14 04:50:10,261.049,4188.923,4449.972
Zone-10,21.237263,81.647354,0,0.023,11.91,2025-10-10 22:31:12,2.852,18576.234,18579.086
Zone-8,21.232449,81.638341,0,0.079,20.56,2025-07-24 05:00:37,578.5,12670.116,13248.616
Zone-6,21.281025,81.621934,0,0.071,17.72,2025-01-24 12:22:03,197.227,12140.898,12338.125
Zone-1,21.258837,81.635322,1,0.699,41.46,2025-01-24 11:49:07,1161.36,1428.653,2590.014
Zone-7,21.251021,81.606177,0,0.045,11.87,2025-08-28 19:43:19,179.399,2120.094,2299.493
Zone-8,21.231495,81.628222,0,0.017,28.23,2025-09-02 13:59:54,-14.168,1979.748,1965.58
Zone-2,21.243234,81.61249,0,0.091,12.56,2025-03-21 20:08:25,447.237,13120.391,13567.629
Zone-1,21.263812,81.630797,0,0.131,22.72,2025-11-03 12:07:41,603.208,9282.581,9885.789
Zone-7,21.246974,81.604689,0,0.05,16.38,2025-06-03 06:24:06,393.594,6962.799,7356.393
Zone-12,21.240318,81.658035,0,0.129,18.3,2025-06-20 00:12:10,840.523,14399.721,15240.243
Zone-8,21.235928,81.63175,0,0.089,21.18,2025-09-28 06:46:32,426.146,4958.164,5384.31
Zone-5,21.253453,81.616277,0,0.091,12.16,2025-06-25 20:49:40,565.522,7934.721,8500.243
Zone-8,21.225541,81.635207,0,0.094,22.23,2025-02-11 22:58:29,162.134,5612.436,5774.57
Zone-12,21.238283,81.657354,0,0.066,21.87,2025-10-06 23:34:28,52.181,7380.071,7432.252
Zone-5,21.258016,81.617892,0,0.071,14.88,2025-02-07 21:43:35,900.089,14715.773,15615.862
Zone-2,21.242152,81.612501,0,0.102,13.69,2025-07-13 01:42:47,456.949,8032.546,8489.496
Zone-10,21.242994,81.645021,0,0.078,17.4,2025-05-11 15:13:40,318.629,5173.834,5492.463
Zone-6,21.275862,81.620829,0,0.0,18.01,2025-02-14 00:46:41,109.636,9257.894,9367.53
Zone-8,21.22962,81.626556,0,0.115,21.23,2025-01-15 08:42:50,262.329,10376.543,10638.872
Zone-3,21.276458,81.655677,0,0.033,16.75,2025-01-21 14:36:05,108.914,12972.404,13081.318
Zone-4,21.229358,81.643162,1,7.904,61.82,2025-05-01 07:08:46,5809.458,0.0,5809.458
Zone-6,21.280077,81.615869,0,0.127,14.46,2025-05-31 04:46:51,161.45,6284.54,6445.99
Zone-12,21.240286,81.65467,0,0.007,14.25,2025-06-16 09:53:22,1003.907,29971.963,30975.87
Zone-7,21.24839,81.60095,0,0.148,23.58,2025-07-28 23:44:55,174.797,767.481,942.278
Zone-2,21.243307,81.612821,0,0.141,10.98,2025-08-11 11:14:47,615.877,14474.785,15090.662
Zone-12,21.240466,81.654858,0,0.13,16.82,2025-06-24 12:41:48,591.958,5771.059,6363.017
Zone-5,21.251837,81.616443,0,0.013,10.54,2025-03-05 18:04:15,287.201,32439.026,32726.227
Zone-9,21.264468,81.607432,0,0.055,25.7,2025-10-20 11:12:07,23.012,2242.852,2265.864
Zone-12,21.243752,81.657343,0,0.065,21.29,2025-06-22 22:10:45,154.223,16200.73,16354.953
Zone-10,21.237157,81.645155,0,0.114,16.05,2025-04-20 02:50:53,306.565,5873.123,6179.688
Zone-2,21.246906,81.619937,0,0.13,12.47,2025-05-02 15:53:03,147.453,2472.946,2620.398
Zone-9,21.271295,81.608834,0,0.077,17.18,2025-04-13 23:50:49,165.016,4593.375,4758.39
Zone-6,21.285476,81.618423,0,0.089,22.22,2025-10-29 05:06:17,480.909,10603.788,11084.697
Zone-7,21.253505,81.607296,0,0.085,15.15,2025-08-08 07:06:29,-110.634,11174.055,11063.421
Zone-5,21.252333,81.613897,0,0.077,15.91,2025-07-25 16:20:40,328.949,3501.961,3830.91
Zone-8,21.236646,81.634281,0,0.038,17.94,2025-09-08 08:04:34,-23.224,12823.155,12799.93
Zone-11,21.262754,81.600548,0,0.098,14.13,2025-03-14 23:40:50,68.061,275.261,343.322
Zone-3,21.26735,81.650797,1,2.688,22.29,2025-05-27 05:45:15,10763.567,6664.139,17427.707
Zone-7,21.25484,81.606113,0,0.026,18.41,2025-03-24 06:35:55,-60.189,6755.447,6695.258
Zone-8,21.233652,81.631347,0,0.101,14.36,2025-05-08 12:24:26,627.161,2857.184,3484.345
Zone-10,21.249158,81.646162,0,0.023,10.74,2025-06-21 17:41:48,159.974,2129.946,2289.92
Zone-2,21.241303,81.615122,0,0.109,13.72,2025-02-10 01:54:28,357.919,6227.054,6584.973
Zone-12,21.237036,81.658424,0,0.144,16.7,2025-05-20 02:52:40,244.523,2008.524,2253.047
Zone-7,21.2517,81.611707,0,0.1,12.43,2025-08-27 10:34:26,452.615,20600.411,21053.026
Zone-2,21.244482,81.615639,1,6.056,26.61,2025-07-21 20:31:53,2999.675,0.0,2999.675
Zone-8,21.234499,81.629385,0,0.116,26.11,2025-05-04 02:50:40,765.627,9992.788,10758.416
Zone-8,21.230717,81.626863,0,0.074,10.58,2025-08-18 23:44:00,161.04,8667.577,8828.617
Zone-11,21.256866,81.596428,0,0.087,21.33,2025-07-13 08:45:19,414.02,3485.911,3899.931
Zone-9,21.264167,81.608903,0,0.063,22.48,2025-04-08 19:01:16,315.722,3892.742,4208.464
Zone-11,21.268091,81.601074,0,0.03,13.39,2025-07-29 09:40:56,208.645,6965.934,7174.579
Zone-1,21.267228,81.628748,0,0.07,17.14,2025-08-05 08:50:14,546.358,16505.959,17052.316
Zone-12,21.244924,81.658513,0,0.122,20.46,2025-06-28 08:49:34,961.147,9640.459,10601.606
Zone-8,21.23627,81.628669,0,0.084,14.63,2025-05-16 03:13:55,341.725,1428.185,1769.911
Zone-8,21.231447,81.628772,1,3.161,76.5,2025-06-24 18:57:15,6423.594,0.0,6423.594
Zone-4,21.237066,81.641923,0,0.051,12.16,2025-03-15 19:08:57,147.919,7774.23,7922.148
Zone-12,21.244398,81.662526,0,0.136,11.07,2025-08-16 10:15:44,126.021,2316.86,2442.881
Zone-1,21.265069,81.633295,0,0.037,12.16,2025-08-16 21:50:34,-152.252,15377.498,15225.246
Zone-6,21.277869,81.623505,0,0.119,12.42,2025-07-13 15:10:29,793.827,15408.753,16202.579
Zone-12,21.246121,81.651888,0,0.015,24.38,2025-06-20 18:38:32,-119.756,12095.333,11975.578
Zone-9,21.275276,81.605755,0,0.1,21.23,2025-01-06 23:13:34,612.564,2821.934,3434.498
Zone-6,21.284546,81.61635,0,0.046,17.97,2025-02-06 16:51:33,-231.093,23340.351,23109.258
Zone-12,21.241064,81.662076,0,0.119,15.52,2025-01-08 14:03:03,1058.574,29699.26,30757.834
Zone-12,21.243036,81.650551,0,0.023,26.21,2025-06-12 23:27:05,125.682,5063.625,5189.307
Zone-4,21.233524,81.640484,0,0.018,17.32,2025-07-20 12:52:44,40.207,7059.623,7099.83
Zone-1,21.264775,81.631625,1,3.776,74.79,2025-02-19 15:58:32,3907.173,0.0,3907.173
Zone-2,21.241828,81.61401,0,0.084,23.27,2025-04-12 14:24:31,896.75,13687.744,14584.495
Zone-9,21.271327,81.605811,0,0.142,14.89,2025-02-27 05:23:20,557.645,12421.965,12979.61
Zone-3,21.274365,81.646897,0,0.093,21.83,2025-05-05 09:00:08,109.146,2789.526,2898.672
Zone-3,21.271166,81.6467,0,0.044,24.85,2025-06-23 07:04:33,90.551,4682.915,4773.467
Zone-3,21.277603,81.654044,0,0.06,12.92,2025-08-03 16:57:19,287.349,7448.591,7735.941
Zone-10,21.244604,81.646934,1,4.649,61.73,2025-05-19 02:39:31,5113.779,0.0,5113.779
Zone-3,21.276416,81.645274,0,0.139,17.99,2025-04-07 21:11:56,320.681,7120.569,7441.25
Zone-7,21.254588,81.604741,0,0.111,20.76,2025-09-30 04:21:59,-154.805,15635.312,15480.507
Zone-4,21.232261,81.646057,0,0.038,14.6,2025-03-19 22:54:32,44.873,3182.624,3227.497
Zone-10,21.247232,81.648047,0,0.03,23.77,2025-07-08 23:43:23,-36.42,5102.917,5066.497
Zone-2,21.236671,81.622029,0,0.089,29.95,2025-04-29 07:55:38,394.845,5177.02,5571.865
Zone-2,21.238713,81.621075,0,0.13,15.79,2025-01-12 05:04:57,622.135,5061.542,5683.676
Zone-3,21.267521,81.647446,1,4.067,44.46,2025-07-02 17:23:07,18824.459,4284.304,23108.763
Zone-11,21.261541,81.596995,1,0.854,41.26,2025-03-31 21:03:43,2241.989,5672.407,7914.397
Zone-10,21.243389,81.642972,1,5.059,54.13,2025-01-23 07:35:39,2850.35,0.0,2850.35
Zone-9,21.27588,81.603908,0,0.082,23.03,2025-06-04 07:37:01,606.555,20663.704,21270.258
Zone-8,21.236248,81.639675,0,0.095,27.59,2025-07-15 15:55:18,376.541,20847.451,21223.992
Zone-6,21.279335,81.6211,0,0.028,26.62,2025-10-15 10:03:30,141.477,17497.656,17639.132
Zone-4,21.226385,81.639045,0,0.061,14.85,2025-01-21 05:40:16,353.418,7901.954,8255.372
Zone-3,21.278555,81.646893,1,2.314,20.74,2025-09-12 18:54:13,11470.608,0.0,11470.608
Zone-4,21.22916,81.636134,0,0.137,25.86,2025-08-11 19:23:21,506.378,5662.501,6168.879
Zone-1,21.26484,81.633764,0,0.072,28.51,2025-04-21 13:08:01,171.492,2626.014,2797.506
Zone-6,21.27915,81.621002,0,0.019,26.11,2025-01-05 19:12:19,-91.354,9226.775,9135.421
Zone-5,21.252173,81.617783,1,0.105,23.63,2025-10-08 10:16:10,-23.265,5789.818,5766.553
Zone-10,21.243392,81.648719,0,0.005,27.4,2025-02-23 11:24:41,77.363,23094.576,23171.938
Zone-9,21.274089,81.605391,0,0.005,16.21,2025-02-10 08:29:09,-241.637,27174.626,26932.989
Zone-11,21.254325,81.60417,0,0.113,14.58,2025-09-30 08:49:21,472.963,13425.862,13898.825
Zone-2,21.243087,81.615424,0,0.038,22.01,2025-11-02 08:27:28,600.556,17625.984,18226.54
Zone-8,21.233136,81.627577,0,0.009,10.23,2025-05-05 12:31:25,-58.655,5924.137,5865.482
Zone-4,21.227858,81.643426,0,0.021,25.07,2025-04-16 23:56:29,57.029,2901.327,2958.356
Zone-6,21.282006,81.629784,0,0.063,11.24,2025-10-19 16:39:55,816.05,18539.972,19356.021
Zone-1,21.260759,81.625559,0,0.119,29.87,2025-04-25 12:44:51,200.41,3618.52,3818.929
Zone-5,21.262386,81.618888,0,0.026,17.0,2025-02-24 20:25:20,481.361,27701.84,28183.201
Zone-3,21.276225,81.648076,0,0.113,14.16,2025-06-28 12:22:28,647.239,14339.971,14987.21
Zone-12,21.232895,81.656947,0,0.061,17.32,2025-08-11 04:53:59,216.456,3133.443,3349.9
Zone-4,21.226165,81.647284,0,0.009,23.91,2025-05-28 20:23:32,-228.106,23038.71,22810.604
Zone-4,21.231721,81.637823,0,0.001,12.05,2025-04-04 01:26:52,-67.995,9566.977,9498.982
Zone-4,21.233068,81.645055,0,0.138,16.83,2025-01-09 05:43:22,793.0,22212.982,23005.982
Zone-2,21.236115,81.610563,0,0.088,10.55,2025-04-20 14:22:50,68.438,1002.03,1070.467
Zone-1,21.258706,81.627116,0,0.046,29.5,2025-03-09 16:05:32,136.073,4067.766,4203.84
Zone-5,21.254912,81.613432,0,0.11,15.76,2025-07-26 21:32:54,385.509,17149.179,17534.688
Zone-12,21.235708,81.652182,0,0.031,15.98,2025-06-18 12:48:06,23.735,516.407,540.142
Zone-8,21.234632,81.632774,1,1.308,78.99,2025-06-12 17:24:06,6304.574,1234.668,7539.242
Zone-4,21.233333,81.642393,0,0.123,12.45,2025-08-09 01:59:19,-113.753,14505.072,14391.319
Zone-9,21.263998,81.608613,0,0.013,16.75,2025-07-23 00:21:53,-98.243,9922.515,9824.272
Zone-8,21.235069,81.63086,0,0.117,13.16,2025-06-29 17:15:46,391.463,10888.105,11279.568
Zone-5,21.257167,81.621565,0,0.081,26.8,2025-09-14 11:38:11,68.891,4483.678,4552.569
Zone-5,21.252357,81.617693,0,0.015,26.99,2025-04-08 21:17:07,156.834,7047.517,7204.351
Zone-7,21.248882,81.603592,0,0.089,11.92,2025-05-29 04:26:38,102.493,10065.692,10168.185
Zone-8,21.23579,81.630804,0,0.148,15.82,2025-01-04 14:33:38,80.191,1712.494,1792.685
Zone-4,21.234051,81.639367,0,0.037,11.47,2025-05-29 02:34:22,188.973,13273.486,13462.459
Zone-5,21.254378,81.616427,0,0.079,21.32,2025-09-06 02:31:17,343.955,4415.163,4759.118
Zone-5,21.254013,81.615657,0,0.013,20.35,2025-01-27 02:59:59,284.082,20711.659,20995.741
Zone-2,21.241376,81.620532,0,0.024,11.53,2025-03-01 22:08:25,617.214,20610.472,21227.686
Zone-7,21.25145,81.609651,0,0.053,11.27,2025-02-02 00:16:58,270.38,5499.129,5769.509
Zone-2,21.249896,81.618472,0,0.053,22.9,2025-09-02 19:50:45,664.735,13675.03,14339.765
Zone-7,21.253031,81.604757,1,0.085,27.43,2025-05-18 16:28:50,34.944,921.237,956.181
Zone-2,21.242793,81.613908,0,0.017,14.01,2025-10-28 06:39:40,-148.911,15039.965,14891.054
Zone-10,21.237007,81.642179,0,0.011,11.89,2025-02-09 12:23:52,-293.58,29651.614,29358.034
Zone-1,21.265533,81.630486,0,0.082,28.37,2025-10-16 20:43:06,-37.282,3765.451,3728.169
Zone-7,21.253471,81.60591,0,2.458,36.72,2025-06-03 15:05:42,2022.942,1613.582,3636.524
Zone-1,21.268272,81.630764,0,0.024,10.92,2025-08-22 10:26:51,337.337,28616.615,28953.952
Zone-2,21.247615,81.616285,0,0.041,29.41,2025-05-13 03:14:47,427.123,20161.134,20588.258
Zone-8,21.226674,81.632211,0,0.12,14.02,2025-06-28 12:18:24,145.749,1751.373,1897.121
Zone-12,21.244893,81.652546,0,0.051,13.98,2025-01-17 15:03:37,399.011,18391.494,18790.505
Zone-1,21.2609,81.630379,0,0.103,28.29,2025-10-23 21:41:44,768.071,9890.642,10658.714
Zone-4,21.230077,81.633931,0,0.075,27.78,2025-09-12 05:16:36,-74.903,26780.065,26705.162
Zone-7,21.254875,81.605933,1,3.865,34.35,2025-09-08 10:31:31,23383.193,0.0,23383.193
Zone-9,21.268859,81.610901,0,0.092,22.26,2025-10-20 04:43:09,137.911,1846.083,1983.993
Zone-5,21.251267,81.618013,0,0.102,11.44,2025-06-27 13:38:30,287.158,15634.461,15921.62
Zone-12,21.238736,81.656257,0,0.063,13.88,2025-04-13 16:02:02,-245.533,24798.844,24553.311
Zone-12,21.241487,81.659314,0,0.032,10.81,2025-07-05 21:28:55,-105.621,16112.767,16007.146
Zone-1,21.260358,81.634247,0,0.058,25.36,2025-01-21 05:53:33,194.544,18039.548,18234.092
Zone-6,21.277647,81.616448,0,0.013,11.14,2025-08-18 17:45:43,-25.891,3402.64,3376.749
Zone-7,21.254494,81.607708,0,0.047,21.22,2025-07-27 12:39:54,155.145,20160.446,20315.591
Zone-1,21.265972,81.623672,1,3.772,59.5,2025-08-29 14:35:43,6678.741,0.0,6678.741
Zone-11,21.251168,81.597165,0,0.014,24.79,2025-07-04 23:27:33,-261.099,26371.035,26109.936
Zone-1,21.267196,81.630424,0,0.034,11.4,2025-08-03 23:13:09,-175.024,17677.444,17502.42
Zone-12,21.239796,81.655794,0,0.072,28.09,2025-01-26 11:41:36,238.641,6678.128,6916.769
Zone-9,21.267817,81.613115,0,0.024,27.77,2025-10-09 03:56:30,284.169,8332.685,8616.854
Zone-11,21.260656,81.597029,0,0.137,19.96,2025-08-19 15:49:36,174.933,1644.333,1819.266
Zone-8,21.235411,81.628809,0,0.078,17.64,2025-07-21 16:31:54,176.504,7283.575,7460.079
Zone-9,21.269571,81.613998,0,0.15,24.4,2025-06-10 00:36:02,390.117,16849.436,17239.554
Zone-3,21.2749,81.652041,0,0.07,24.83,2025-08-11 05:10:24,268.127,970.838,1238.965
Zone-8,21.227397,81.629028,0,0.051,11.03,2025-09-05 04:14:52,404.452,10835.212,11239.664
Zone-3,21.279283,81.646081,0,0.134,12.57,2025-06-28 09:49:34,287.644,8920.523,9208.167
Zone-6,21.275305,81.619817,0,0.058,25.49,2025-06-16 04:28:07,366.552,6566.789,6933.341
Zone-11,21.256885,81.598037,0,0.136,10.04,2025-08-23 09:09:16,186.51,2573.367,2759.877
Zone-12,21.239884,81.657348,0,0.006,27.79,2025-04-01 06:21:44,-65.24,6589.255,6524.015
Zone-4,21.227734,81.633594,0,0.004,18.8,2025-08-17 05:22:34,113.435,12084.928,12198.364
Zone-12,21.240154,81.645447,0,0.026,26.25,2025-07-20 08:37:26,-50.163,5066.506,5016.343
