zone_id,latitude,longitude,Predicted_Leak,flowrate_lps,leak_pressure_psi,timestamp,usage_difference,water_consumed_litres,water_supplied_litres,Dummy_Leak
Zone-7,21.247598,81.605559,0,0.023,10.77,2025-08-09 07:06:11,-10.65,4274.222,4263.573,No
Zone-6,21.276041,81.629916,0,0.084,14.82,2025-08-30 21:57:03,65.423,1688.855,1754.278,No
Zone-6,21.279612,81.619818,0,0.129,23.22,2025-01-26 17:09:00,226.75,5947.015,6173.765,No
Zone-2,21.242108,81.618294,0,0.053,24.38,2025-09-13 22:09:51,578.276,12194.284,12772.56,No
Zone-4,21.227088,81.639099,0,0.062,15.62,2025-04-06 06:14:15,551.182,2360.372,2911.553,No
Zone-5,21.258452,81.616308,0,3.232,41.01,2025-03-11 02:25:22,10572.408,0.0,10572.408,No
Zone-6,21.279836,81.620513,0,0.136,27.72,2025-10-12 10:29:06,580.29,3714.508,4294.798,No
Zone-1,21.2612,81.633693,0,0.064,11.34,2025-03-30 22:31:41,266.642,4619.2,4885.842,No
Zone-6,21.282506,81.615816,0,0.071,28.39,2025-10-19 23:57:48,325.886,4444.14,4770.026,No
Zone-3,21.284242,81.644439,0,0.05,15.74,2025-10-20 19:57:21,395.675,18400.274,18795.949,No
Zone-8,21.236444,81.634195,0,0.133,21.88,2025-04-12 23:50:37,290.381,4181.179,4471.56,No
Zone-8,21.240053,81.63323,0,0.016,11.35,2025-02-17 01:41:59,65.471,8543.403,8608.874,No
Zone-3,21.275043,81.65069,0,0.123,29.72,2025-10-06 09:34:59,1702.341,24191.549,25893.89,No
Zone-12,21.233714,81.650412,0,0.105,29.35,2025-09-13 05:14:32,224.454,14675.181,14899.635,No
Zone-8,21.234662,81.627389,0,0.003,18.37,2025-07-21 20:00:32,208.711,11026.637,11235.348,No
Zone-5,21.25697,81.616311,0,0.042,21.28,2025-05-21 04:24:35,155.251,4503.774,4659.026,No
Zone-1,21.263809,81.634905,1,3.28,58.09,2025-03-19 08:29:27,11742.155,0.0,11742.155,No
Zone-2,21.242963,81.612041,0,0.092,28.78,2025-06-10 12:14:52,159.423,10633.563,10792.986,No
Zone-2,21.241201,81.620191,0,0.039,18.98,2025-07-02 14:14:40,352.347,12685.206,13037.552,No
Zone-2,21.244738,81.620307,0,0.013,21.27,2025-02-07 09:42:37,34.348,6802.919,6837.267,No
Zone-7,21.258775,81.601226,1,0.067,16.46,2025-08-02 17:35:43,543.077,15485.924,16029.001,No
Zone-6,21.273074,81.622467,0,0.062,27.77,2025-08-30 01:02:24,-153.271,15480.352,15327.081,No
Zone-9,21.265387,81.614549,0,0.104,24.01,2025-04-14 18:13:46,60.868,508.005,568.873,No
Zone-6,21.284114,81.617025,0,0.019,19.08,2025-09-15 04:24:04,171.47,8142.961,8314.432,No
Zone-4,21.22747,81.636033,0,0.111,19.8,2025-03-21 22:03:01,342.902,4608.257,4951.158,No
Zone-4,21.235011,81.638207,1,0.129,27.32,2025-08-24 18:15:21,1134.555,16189.238,17323.793,No
Zone-1,21.261786,81.643013,0,0.061,23.67,2025-08-14 23:36:44,282.011,1295.529,1577.54,No
Zone-4,21.233281,81.638129,0,0.017,24.46,2025-08-18 23:57:21,748.599,18464.956,19213.555,No
Zone-9,21.270789,81.609071,0,0.075,26.73,2025-03-10 21:40:02,639.288,21154.547,21793.836,No
Zone-1,21.260699,81.636776,0,0.017,14.79,2025-02-05 21:36:53,-146.843,14831.169,14684.325,No
Zone-12,21.237519,81.656175,0,0.138,16.33,2025-10-15 22:06:58,850.642,5033.082,5883.725,No
Zone-7,21.252701,81.60098,0,0.06,29.69,2025-07-13 22:54:10,46.117,29813.011,29859.128,No
Zone-6,21.280425,81.61866,0,0.068,22.41,2025-08-16 22:49:04,143.708,3579.366,3723.073,No
Zone-9,21.262063,81.612109,0,0.097,28.19,2025-04-22 06:05:12,410.645,7203.335,7613.98,No
Zone-11,21.257532,81.599615,0,0.048,14.78,2025-02-18 10:45:08,479.98,12042.18,12522.16,No
Zone-3,21.279347,81.651685,0,0.068,26.93,2025-02-17 20:38:05,131.39,1829.567,1960.957,No
Zone-5,21.263953,81.625122,1,3.738,64.85,2025-03-21 23:03:19,5474.621,0.0,5474.621,No
Zone-8,21.230866,81.632192,0,0.142,20.16,2025-08-29 10:44:31,141.574,2652.185,2793.759,No
Zone-7,21.252896,81.608596,0,0.122,12.19,2025-09-02 13:47:29,252.158,934.109,1186.267,No
Zone-8,21.22972,81.62619,0,0.107,29.21,2025-05-02 21:30:22,41.036,10998.825,11039.861,No
Zone-9,21.269378,81.611427,0,0.079,21.32,2025-05-04 16:29:40,418.263,5369.021,5787.284,No
Zone-10,21.242253,81.642954,0,0.035,21.76,2025-03-27 18:27:50,-3.294,5379.279,5375.985,No
Zone-11,21.262821,81.602928,0,0.013,18.34,2025-10-18 19:12:40,43.801,1189.992,1233.793,No
Zone-1,21.263579,81.633859,0,0.055,21.63,2025-07-25 00:24:03,119.822,5316.359,5436.181,No
Zone-11,21.264686,81.598735,0,0.083,21.14,2025-05-15 16:04:32,534.487,16394.358,16928.846,No
Zone-11,21.264426,81.599017,0,0.084,29.14,2025-06-02 12:14:10,613.521,17850.528,18464.049,No
Zone-6,21.282571,81.62236,0,0.112,27.73,2025-09-30 16:00:34,178.693,5588.056,5766.749,No
Zone-2,21.241475,81.61999,0,0.004,25.07,2025-04-09 09:02:45,-101.114,10212.498,10111.384,No
Zone-6,21.28051,81.614753,0,0.017,20.27,2025-06-18 16:00:37,68.294,1862.1,1930.395,No
Zone-12,21.238846,81.650041,0,0.032,19.49,2025-06-04 14:50:17,354.924,6812.973,7167.897,No
Zone-9,21.265085,81.609163,0,0.081,23.24,2025-07-25 19:52:54,280.82,8135.853,8416.673,No
Zone-6,21.278328,81.620644,0,0.052,26.82,2025-09-25 07:21:01,99.163,2188.187,2287.35,No
Zone-2,21.238135,81.616339,0,0.013,16.77,2025-01-20 01:00:19,92.859,7012.838,7105.696,No
Zone-12,21.236905,81.650021,0,0.069,28.95,2025-09-25 22:01:56,104.301,2932.089,3036.39,No
Zone-12,21.24432,81.650231,0,0.031,11.82,2025-04-11 14:01:12,48.898,1467.446,1516.344,No
Zone-7,21.251947,81.605789,0,0.05,13.4,2025-01-24 00:35:04,47.216,5054.993,5102.209,No
Zone-12,21.244139,81.656717,0,0.089,18.05,2025-01-08 16:02:58,576.61,12880.214,13456.824,No
Zone-9,21.270923,81.606644,1,9.768,112.73,2025-06-27 13:41:54,3196.125,0.0,3196.125,Yes
Zone-7,21.247678,81.597047,0,0.073,16.46,2025-09-06 22:14:19,595.124,14447.645,15042.769,No
Zone-10,21.249833,81.644223,0,0.044,10.39,2025-09-08 01:16:24,-13.73,3363.802,3350.072,No
Zone-11,21.252789,81.60935,0,0.042,21.99,2025-08-19 13:58:10,194.883,11744.179,11939.062,No
Zone-12,21.243365,81.654398,0,0.127,17.71,2025-09-15 04:22:11,1083.571,11403.839,12487.41,No
Zone-4,21.229621,81.633372,0,0.08,17.89,2025-10-22 06:59:23,3.904,6431.607,6435.511,No
Zone-10,21.241134,81.647822,0,0.107,17.04,2025-10-02 19:05:07,211.19,19884.385,20095.576,No
Zone-9,21.268045,81.608874,0,0.135,12.13,2025-03-23 11:54:02,1486.071,27509.135,28995.206,No
Zone-7,21.249099,81.601627,0,0.054,24.11,2025-02-06 02:19:59,64.338,777.073,841.411,No
Zone-5,21.257542,81.61053,0,0.136,16.28,2025-07-14 08:44:19,743.414,11999.068,12742.482,No
Zone-3,21.272824,81.643412,0,2.743,47.91,2025-04-22 07:27:01,15784.03,0.0,15784.03,No
Zone-5,21.258296,81.611983,0,0.073,11.1,2025-09-28 10:41:51,-31.697,10093.881,10062.184,No
Zone-3,21.273307,81.645929,0,0.139,16.36,2025-08-21 16:02:27,817.068,30199.678,31016.746,No
Zone-8,21.237012,81.627118,0,0.099,28.44,2025-09-06 03:56:32,323.039,9420.948,9743.987,No
Zone-2,21.250768,81.618792,0,0.116,14.53,2025-04-30 18:03:43,723.399,6393.681,7117.081,No
Zone-1,21.259827,81.626456,0,0.135,16.57,2025-07-15 00:59:33,598.925,28976.13,29575.055,No
Zone-2,21.24192,81.615036,0,0.083,12.22,2025-07-18 17:07:30,488.156,20338.036,20826.193,No
Zone-6,21.277535,81.623885,0,0.02,14.84,2025-02-06 08:12:32,-84.201,8504.269,8420.069,No
Zone-5,21.249358,81.61734,0,0.084,18.13,2025-06-13 08:39:25,281.285,9035.622,9316.906,No
Zone-6,21.274645,81.617489,0,0.003,16.93,2025-08-03 22:08:02,-82.13,8295.127,8212.997,No
Zone-3,21.2745,81.648143,0,0.026,19.86,2025-04-26 18:05:16,4.207,7121.866,7126.073,No
Zone-3,21.274924,81.649363,0,0.024,29.07,2025-05-06 07:36:23,614.55,20018.504,20633.053,No
Zone-7,21.248194,81.603741,0,0.054,28.4,2025-10-29 07:26:39,859.254,8769.088,9628.343,No
Zone-8,21.233338,81.624655,0,0.035,22.72,2025-01-01 06:42:33,88.197,9310.561,9398.758,No
Zone-3,21.268543,81.658716,0,0.037,12.58,2025-04-17 10:02:47,163.444,5975.556,6139.0,No
Zone-6,21.274596,81.61471,0,0.143,16.53,2025-07-03 19:06:26,311.372,20711.773,21023.145,No
Zone-9,21.266877,81.614976,0,0.113,10.19,2025-09-24 19:56:14,466.789,11406.438,11873.228,No
Zone-8,21.233876,81.628637,0,0.12,16.52,2025-10-04 04:24:13,322.58,4873.633,5196.213,No
Zone-9,21.263825,81.61387,1,0.079,27.81,2025-09-04 01:16:20,459.426,10994.08,11453.506,No
Zone-5,21.2472,81.614987,0,0.008,28.0,2025-03-14 16:23:13,36.905,14294.102,14331.007,No
Zone-11,21.26028,81.604699,0,0.038,20.08,2025-02-18 02:34:43,580.761,19613.075,20193.836,No
Zone-9,21.257922,81.610735,0,0.036,24.28,2025-01-11 11:20:43,94.257,11412.035,11506.292,No
Zone-5,21.259441,81.61752,0,0.097,21.08,2025-02-18 09:33:14,605.708,4853.65,5459.357,No
Zone-8,21.235195,81.634568,0,0.013,13.57,2025-09-11 22:51:56,-201.795,20381.305,20179.51,No
Zone-12,21.236638,81.657749,0,2.685,56.42,2025-08-07 14:50:03,3342.662,0.0,3342.662,No
Zone-5,21.253669,81.613534,0,0.021,13.62,2025-09-08 20:22:42,154.422,3084.693,3239.115,No
Zone-12,21.231131,81.658405,0,0.01,29.59,2025-05-09 18:23:26,31.123,10275.471,10306.595,No
Zone-12,21.24486,81.651301,0,0.043,24.68,2025-04-22 16:59:11,174.892,24848.041,25022.933,No
Zone-6,21.286069,81.613476,0,0.113,10.02,2025-07-21 14:21:34,615.371,9117.793,9733.164,No
Zone-1,21.257044,81.632122,0,0.052,20.24,2025-05-30 21:11:40,154.454,4695.335,4849.789,No
Zone-9,21.274325,81.606756,0,0.118,13.08,2025-05-17 17:58:10,1260.326,21246.306,22506.633,No
Zone-2,21.240453,81.615998,0,0.064,19.47,2025-10-27 09:58:53,118.162,3721.942,3840.104,No
Zone-1,21.261357,81.632367,0,0.09,15.94,2025-10-19 15:29:46,688.096,10258.585,10946.681,No
Zone-12,21.232787,81.656069,0,0.122,27.07,2025-09-10 10:04:21,384.688,2570.241,2954.929,No
Zone-6,21.287015,81.620352,0,0.123,20.93,2025-10-08 13:34:08,332.919,2413.566,2746.484,No
Zone-3,21.26861,81.654961,0,0.052,18.02,2025-05-03 03:12:35,26.785,1989.92,2016.706,No
Zone-7,21.248403,81.604247,0,0.113,11.19,2025-05-08 03:39:57,675.679,7628.18,8303.859,No
Zone-10,21.245575,81.644661,0,0.077,14.63,2025-04-13 18:46:18,6.781,28961.902,28968.683,No
Zone-2,21.237164,81.612792,0,0.132,10.7,2025-09-25 05:56:29,872.47,8792.386,9664.855,No
Zone-7,21.251762,81.607705,0,0.141,26.27,2025-01-25 11:08:01,1006.063,9831.186,10837.249,No
Zone-10,21.249295,81.640894,0,0.007,27.43,2025-10-13 17:34:03,-7.627,2231.142,2223.514,No
Zone-8,21.227717,81.627177,0,0.006,16.95,2025-09-22 12:37:26,621.39,23776.532,24397.922,No
Zone-2,21.241099,81.62129,0,0.074,10.69,2025-09-20 19:17:46,291.034,5170.46,5461.494,No
Zone-2,21.243422,81.618234,0,0.049,18.64,2025-05-20 15:32:47,616.234,17464.511,18080.745,No
Zone-7,21.248597,81.6092,0,0.108,20.22,2025-09-26 02:11:17,201.811,3222.033,3423.844,No
Zone-7,21.250875,81.608527,0,0.041,26.57,2025-01-13 08:14:09,58.113,3845.644,3903.757,No
Zone-8,21.23862,81.629097,0,0.139,19.08,2025-10-13 18:30:01,418.518,13962.795,14381.313,No
Zone-12,21.242554,81.653057,0,0.11,12.98,2025-05-30 03:57:13,504.574,18482.151,18986.724,No
Zone-3,21.278322,81.645377,1,4.893,38.38,2025-06-29 19:42:26,2570.078,0.0,2570.078,No
Zone-12,21.242042,81.656419,0,0.048,20.76,2025-09-09 21:10:13,395.77,10646.852,11042.622,No
Zone-3,21.280241,81.654583,0,0.102,22.12,2025-02-28 13:50:37,325.685,4668.794,4994.478,No
Zone-10,21.242194,81.640872,0,0.036,20.05,2025-04-25 17:08:10,180.07,21067.676,21247.746,No
Zone-1,21.263698,81.629577,0,0.084,16.14,2025-06-09 17:06:58,-50.091,5059.163,5009.072,No
Zone-3,21.272432,81.653102,0,0.089,12.04,2025-10-23 21:54:00,94.835,3016.741,3111.576,No
Zone-1,21.266553,81.640202,0,0.016,21.21,2025-03-23 01:34:48,-42.161,4258.244,4216.083,No
Zone-4,21.231814,81.639961,0,0.031,24.42,2025-03-05 06:43:02,-149.005,15049.517,14900.512,No
Zone-10,21.244788,81.646379,0,0.047,21.92,2025-09-24 07:41:05,85.031,15319.461,15404.492,No
Zone-6,21.286136,81.626124,0,0.1,15.92,2025-06-27 16:37:40,223.673,9375.748,9599.421,No
Zone-7,21.249385,81.606275,1,5.058,94.89,2025-07-02 21:31:13,16764.74,0.0,16764.74,Yes
Zone-10,21.240488,81.64027,0,0.149,23.07,2025-02-26 03:55:49,-79.185,14204.04,14124.855,No
Zone-4,21.230275,81.644217,1,2.948,68.18,2025-05-13 18:51:31,8490.728,0.0,8490.728,No
Zone-2,21.244181,81.615446,0,0.093,24.51,2025-01-06 22:12:10,76.577,12865.564,12942.142,No
Zone-4,21.234832,81.644978,0,0.121,22.18,2025-02-25 00:26:06,251.471,9040.388,9291.859,No
Zone-9,21.274426,81.604999,0,0.118,27.94,2025-09-21 19:31:42,377.177,5251.818,5628.995,No
Zone-3,21.275352,81.647736,0,0.02,29.88,2025-01-12 04:11:05,209.16,5255.23,5464.39,No
Zone-10,21.238888,81.642189,0,0.144,22.12,2025-05-08 13:26:36,37.358,2374.453,2411.812,No
Zone-5,21.259881,81.617938,0,0.137,25.8,2025-05-19 18:21:03,85.386,5320.782,5406.168,No
Zone-11,21.25802,81.603856,0,0.024,28.95,2025-10-21 20:55:55,327.784,10514.004,10841.787,No
Zone-2,21.243234,81.61249,0,0.091,12.56,2025-01-22 01:48:54,183.899,5394.958,5578.857,No
Zone-2,21.245579,81.617163,0,0.127,27.12,2025-06-04 21:37:50,331.888,2525.341,2857.229,No
Zone-8,21.231302,81.631089,0,0.089,13.41,2025-05-20 12:27:39,501.492,9334.479,9835.971,No
Zone-3,21.270276,81.646996,0,0.056,12.64,2025-04-20 14:49:45,3.803,30141.09,30144.893,No
Zone-6,21.275881,81.617608,0,0.088,22.67,2025-05-22 06:48:36,29.713,1395.422,1425.135,No
Zone-9,21.270446,81.621503,0,0.075,16.69,2025-08-28 05:30:23,311.598,15416.782,15728.38,No
Zone-2,21.241385,81.624151,0,0.14,26.21,2025-05-02 14:04:08,247.433,6642.873,6890.305,No
Zone-11,21.259727,81.600181,0,0.101,14.73,2025-02-02 15:18:15,643.243,25355.712,25998.955,No
Zone-4,21.228808,81.641647,0,0.016,25.66,2025-08-22 20:26:18,399.547,13206.527,13606.074,No
Zone-12,21.238016,81.655165,0,0.064,19.31,2025-03-31 23:19:47,-255.409,25796.283,25540.874,No
Zone-2,21.251312,81.613521,0,0.148,16.12,2025-03-14 18:37:04,667.096,5940.574,6607.67,No
Zone-10,21.24635,81.646058,0,0.038,15.95,2025-10-14 09:21:37,61.479,1749.508,1810.988,No
Zone-8,21.239338,81.62769,0,0.06,11.74,2025-08-26 22:20:00,349.208,17173.897,17523.105,No
Zone-9,21.271561,81.60966,0,0.1,28.59,2025-01-01 05:19:49,194.621,23367.908,23562.529,No
Zone-5,21.256688,81.611701,0,0.084,10.92,2025-02-01 19:41:59,264.455,8506.594,8771.048,No
Zone-8,21.23563,81.626476,1,0.041,22.6,2025-05-03 03:54:15,115.816,16018.259,16134.076,No
Zone-2,21.24469,81.622399,0,0.11,15.27,2025-07-12 03:45:57,1130.353,25951.465,27081.819,No
Zone-10,21.243191,81.635304,0,0.117,10.79,2025-04-06 14:53:36,1022.842,17165.583,18188.424,No
Zone-8,21.239346,81.631783,0,0.064,22.89,2025-08-01 04:22:53,136.814,5864.685,6001.499,No
Zone-5,21.256732,81.616253,0,0.103,28.06,2025-08-05 17:43:18,96.785,3513.177,3609.962,No
Zone-7,21.257131,81.603073,1,4.775,106.57,2025-07-06 11:43:23,8116.321,0.0,8116.321,Yes
Zone-10,21.246294,81.643227,1,0.873,53.92,2025-07-09 14:58:23,1017.23,2856.869,3874.099,No
Zone-2,21.245628,81.622363,0,0.128,13.0,2025-09-14 17:59:18,267.469,6718.997,6986.466,No
Zone-6,21.276849,81.618831,0,0.071,10.37,2025-06-09 21:14:42,561.288,17914.691,18475.98,No
Zone-11,21.254701,81.602713,0,0.06,17.08,2025-03-07 07:57:04,53.279,1148.18,1201.458,No
Zone-7,21.25195,81.601252,0,0.046,14.04,2025-08-08 20:35:15,823.53,32195.272,33018.801,No
Zone-12,21.246925,81.65665,0,0.051,15.51,2025-05-15 00:11:53,102.473,3206.193,3308.665,No
Zone-7,21.250808,81.59921,0,0.146,12.33,2025-08-03 09:28:45,781.861,11195.191,11977.053,No
Zone-9,21.271734,81.601978,0,0.04,27.99,2025-10-28 23:15:55,658.159,25340.543,25998.703,No
Zone-8,21.235443,81.624294,1,3.649,43.47,2025-01-15 13:12:19,3506.392,0.0,3506.392,No
Zone-12,21.242139,81.659916,0,0.014,19.72,2025-06-26 07:52:43,124.343,4427.647,4551.99,No
Zone-12,21.245974,81.655707,0,0.12,10.46,2025-03-05 17:56:06,647.384,12952.03,13599.414,No
Zone-6,21.283593,81.618836,0,0.112,24.4,2025-02-11 09:25:39,343.032,6842.013,7185.045,No
Zone-12,21.242504,81.658199,0,0.098,12.62,2025-07-28 05:34:26,-121.076,27058.291,26937.215,No
Zone-8,21.233181,81.625841,0,0.023,21.96,2025-02-05 14:27:29,316.718,13693.733,14010.451,No
Zone-11,21.25614,81.602744,0,0.136,16.97,2025-07-28 12:55:34,768.463,4412.91,5181.372,No
Zone-11,21.26093,81.603606,0,0.111,15.6,2025-02-27 08:34:08,397.054,8024.861,8421.915,No
Zone-4,21.228523,81.640574,0,0.093,16.68,2025-02-03 15:45:24,444.209,7542.653,7986.862,No
Zone-1,21.266205,81.631772,0,0.043,19.42,2025-10-22 00:28:32,127.331,1867.5,1994.831,No
Zone-9,21.266578,81.608905,0,0.045,23.13,2025-03-06 19:17:57,412.699,8808.263,9220.962,No
Zone-1,21.261166,81.6297,0,0.044,24.85,2025-09-17 15:40:10,109.052,5639.666,5748.718,No
Zone-6,21.285084,81.62208,0,0.04,11.39,2025-10-05 18:08:41,975.268,31701.72,32676.988,No
Zone-11,21.261841,81.597548,0,0.064,27.14,2025-01-15 17:18:58,141.019,4991.283,5132.302,No
Zone-12,21.24326,81.651492,0,0.052,18.55,2025-02-16 14:16:03,107.686,5042.954,5150.64,No
Zone-11,21.261981,81.599244,0,0.009,29.05,2025-01-11 23:21:56,0.27,4331.78,4332.05,No
Zone-11,21.263703,81.599672,0,0.068,19.2,2025-10-18 20:21:43,475.738,8214.174,8689.912,No
Zone-5,21.259913,81.612452,0,0.068,13.38,2025-08-24 02:35:48,563.476,18962.32,19525.796,No
Zone-8,21.232196,81.631948,0,0.053,24.57,2025-07-27 19:28:59,65.591,1014.678,1080.269,No
Zone-12,21.242964,81.658939,0,0.128,24.05,2025-05-14 17:34:21,398.239,3131.922,3530.161,No
Zone-4,21.228072,81.640947,0,0.021,17.33,2025-09-24 04:26:21,150.017,7094.527,7244.544,No
Zone-4,21.231637,81.642682,0,0.071,19.06,2025-01-14 04:50:10,75.756,3936.663,4012.418,No
Zone-10,21.239422,81.644427,0,0.027,20.7,2025-10-10 22:31:12,174.496,2746.419,2920.915,No
Zone-8,21.231489,81.630683,0,0.134,25.79,2025-07-24 05:00:37,971.278,25957.739,26929.017,No
Zone-6,21.279749,81.620972,0,0.142,14.38,2025-01-24 12:22:03,610.595,16066.04,16676.634,No
Zone-1,21.269783,81.631669,0,0.072,17.3,2025-01-24 11:49:07,-44.584,4502.986,4458.402,No
Zone-7,21.249712,81.610496,0,0.144,17.24,2025-08-28 19:43:19,355.57,1632.451,1988.021,No
Zone-8,21.238037,81.628512,0,0.142,27.93,2025-09-02 13:59:54,77.873,2818.77,2896.643,No
Zone-2,21.246616,81.62108,0,0.112,21.52,2025-03-21 20:08:25,223.588,6854.506,7078.093,No
Zone-1,21.266136,81.63303,0,0.044,25.45,2025-11-03 12:07:41,483.905,13025.763,13509.668,No
Zone-7,21.254755,81.608386,0,0.024,17.74,2025-06-03 06:24:06,0.476,16970.023,16970.499,No
Zone-12,21.233492,81.66309,0,0.05,24.89,2025-06-20 00:12:10,157.733,8880.532,9038.266,No
Zone-8,21.233699,81.623436,0,0.119,29.86,2025-09-28 06:46:32,594.688,3308.484,3903.171,No
Zone-5,21.255377,81.617961,0,0.106,21.32,2025-06-25 20:49:40,1520.953,30297.486,31818.439,No
Zone-8,21.237474,81.632984,0,0.065,29.88,2025-02-11 22:58:29,3.331,5491.738,5495.069,No
Zone-12,21.238283,81.657354,0,0.066,21.87,2025-10-06 23:34:28,52.181,7380.071,7432.252,No
Zone-5,21.251742,81.612433,0,0.039,18.89,2025-02-07 21:43:35,101.449,3215.94,3317.389,No
Zone-2,21.243592,81.62125,0,0.089,28.76,2025-07-13 01:42:47,333.49,17969.13,18302.62,No
Zone-10,21.24149,81.639372,0,0.073,16.11,2025-05-11 15:13:40,294.783,2681.547,2976.33,No
Zone-6,21.28291,81.625636,0,0.003,14.07,2025-02-14 00:46:41,175.493,5191.287,5366.779,No
Zone-8,21.239398,81.629245,0,0.098,27.79,2025-01-15 08:42:50,456.84,8979.14,9435.98,No
Zone-3,21.279982,81.650866,0,0.054,27.15,2025-01-21 14:36:05,866.371,12851.365,13717.736,No
Zone-4,21.229879,81.645381,0,0.027,15.99,2025-05-01 07:08:46,533.568,10620.951,11154.518,No
Zone-6,21.278919,81.620273,0,2.136,32.17,2025-05-31 04:46:51,1240.49,0.0,1240.49,No
Zone-12,21.239884,81.657348,0,0.006,27.79,2025-06-16 09:53:22,-93.952,9489.141,9395.189,No
Zone-7,21.250415,81.601864,1,2.155,58.9,2025-07-28 23:44:55,1677.464,0.0,1677.464,No
Zone-2,21.244927,81.620667,0,0.062,28.4,2025-08-11 11:14:47,161.626,7917.214,8078.84,No
Zone-12,21.237311,81.654028,0,0.117,24.18,2025-06-24 12:41:48,837.753,7592.336,8430.089,No
Zone-5,21.250374,81.618642,0,0.133,18.81,2025-03-05 18:04:15,972.527,26633.568,27606.095,No
Zone-9,21.273184,81.613847,0,0.014,10.24,2025-10-20 11:12:07,46.815,2602.854,2649.669,No
Zone-12,21.235919,81.658698,0,0.129,12.89,2025-06-22 22:10:45,599.934,4016.938,4616.872,No
Zone-10,21.243812,81.654381,0,0.092,17.45,2025-04-20 02:50:53,206.269,3127.226,3333.495,No
Zone-2,21.238151,81.607868,0,0.013,24.21,2025-05-02 15:53:03,6.753,2677.682,2684.436,No
Zone-9,21.26855,81.605521,0,0.116,12.62,2025-04-13 23:50:49,406.371,8058.755,8465.127,No
Zone-6,21.27749,81.623726,0,0.145,11.11,2025-10-29 05:06:17,391.981,6008.078,6400.059,No
Zone-7,21.250982,81.603139,1,4.575,31.06,2025-08-08 07:06:29,16247.023,141.781,16388.804,No
Zone-5,21.2517,81.621905,0,0.006,21.77,2025-07-25 16:20:40,657.069,18747.395,19404.464,No
Zone-8,21.236829,81.628607,0,0.052,18.53,2025-09-08 08:04:34,245.796,14642.044,14887.84,No
Zone-11,21.26078,81.605339,0,0.074,12.16,2025-03-14 23:40:50,20.375,1256.38,1276.755,No
Zone-3,21.276734,81.644055,0,3.492,42.07,2025-05-27 05:45:15,2501.958,0.0,2501.958,No
Zone-7,21.251595,81.60352,0,0.132,25.09,2025-03-24 06:35:55,620.449,3499.599,4120.047,No
Zone-8,21.236516,81.627869,0,0.017,18.32,2025-05-08 12:24:26,94.3,26362.926,26457.226,No
Zone-10,21.239251,81.639896,0,0.113,27.2,2025-06-21 17:41:48,311.109,20054.797,20365.906,No
Zone-2,21.24429,81.618304,0,0.148,15.82,2025-02-10 01:54:28,381.21,8140.775,8521.985,No
Zone-12,21.235548,81.656732,0,0.008,13.53,2025-05-20 02:52:40,17.93,607.667,625.597,No
Zone-7,21.254349,81.60366,0,0.074,18.99,2025-08-27 10:34:26,398.491,3069.423,3467.914,No
Zone-2,21.243971,81.61334,0,0.024,25.57,2025-07-21 20:31:53,91.976,2568.434,2660.409,No
Zone-8,21.233278,81.626557,0,0.142,21.79,2025-05-04 02:50:40,459.063,6891.609,7350.673,No
Zone-8,21.239701,81.628365,0,0.134,15.4,2025-08-18 23:44:00,501.172,10633.072,11134.245,No
Zone-11,21.252879,81.595325,0,0.067,18.44,2025-07-13 08:45:19,344.455,3355.73,3700.185,No
Zone-9,21.268656,81.608535,1,0.06,15.66,2025-04-08 19:01:16,117.555,21315.694,21433.249,No
Zone-11,21.259441,81.596373,0,0.047,28.31,2025-07-29 09:40:56,771.883,19409.492,20181.375,No
Zone-1,21.259863,81.629746,0,0.144,24.65,2025-08-05 08:50:14,103.796,15376.315,15480.111,No
Zone-12,21.239375,81.659191,0,0.083,27.97,2025-06-28 08:49:34,325.739,18015.162,18340.901,No
Zone-8,21.233492,81.628602,0,0.132,21.14,2025-05-16 03:13:55,696.325,15889.174,16585.499,No
Zone-8,21.235579,81.627541,0,0.055,12.42,2025-06-24 18:57:15,321.38,9307.008,9628.388,No
Zone-4,21.231561,81.637064,0,0.018,17.27,2025-03-15 19:08:57,-186.491,18835.617,18649.125,No
Zone-12,21.241306,81.66013,0,0.043,11.24,2025-08-16 10:15:44,66.744,1575.305,1642.049,No
Zone-1,21.265456,81.630646,0,0.045,26.86,2025-08-16 21:50:34,-204.02,20605.979,20401.96,No
Zone-6,21.273113,81.628555,0,0.065,19.75,2025-07-13 15:10:29,-45.453,23431.008,23385.554,No
Zone-12,21.239458,81.658089,1,4.615,74.67,2025-06-20 18:38:32,17348.883,1802.284,19151.167,No
Zone-9,21.266308,81.60971,0,0.144,12.98,2025-01-06 23:13:34,1150.802,16481.471,17632.273,No
Zone-6,21.276062,81.618195,0,0.149,23.58,2025-02-06 16:51:33,699.634,16108.446,16808.08,No
Zone-12,21.250577,81.648988,0,0.02,25.81,2025-01-08 14:03:03,-108.428,10951.217,10842.789,No
Zone-12,21.240001,81.652771,0,0.102,27.82,2025-06-12 23:27:05,100.794,7798.141,7898.935,No
Zone-4,21.229809,81.639554,0,0.101,19.98,2025-07-20 12:52:44,883.471,21351.938,22235.409,No
Zone-1,21.270909,81.636044,0,0.079,14.46,2025-02-19 15:58:32,368.865,5067.88,5436.745,No
Zone-2,21.244776,81.622248,0,0.144,20.69,2025-04-12 14:24:31,790.618,19371.642,20162.259,No
